,Date,Company,Money,Stock,Profit,B/S
692,12-01-2016,NTPC,0,68.87052342,0,B
693,15-01-2016,NTPC,9397.38292,0,0,S
694,28-01-2016,NTPC,0,65.14650205,0,B
695,02-02-2016,NTPC,8732.888599,0,0,S
696,16-03-2016,NTPC,0,68.46639435,0,B
697,23-05-2016,NTPC,9290.889713,0,0,S
698,25-05-2016,NTPC,0,65.49798881,0,B
699,12-09-2016,NTPC,10000,0,11.36759014,S
700,01-11-2016,NTPC,0,64.51612903,11.36759014,B
701,17-11-2016,NTPC,9793.548387,0,11.36759014,S
702,18-11-2016,NTPC,0,61.57528065,11.36759014,B
703,04-01-2016,NESTLEIND,10000,0,0,S
704,23-03-2016,NESTLEIND,0,1.903619733,0,B
705,05-05-2016,NESTLEIND,10000,0,547.6713972,S
706,13-05-2016,NESTLEIND,0,1.633546511,547.6713972,B
707,18-08-2016,NESTLEIND,10000,0,1487.532382,S
708,04-10-2016,NESTLEIND,0,1.496793121,1487.532382,B
709,07-11-2016,NESTLEIND,9666.364813,0,1487.532382,S
710,12-12-2016,NESTLEIND,0,1.531014273,1487.532382,B
711,15-12-2016,NESTLEIND,9456.692409,0,1487.532382,S
712,04-01-2016,ONGC,10000,0,0,S
713,17-03-2016,ONGC,0,47.11425206,0,B
714,06-04-2016,ONGC,9710.24735,0,0,S
715,13-04-2016,ONGC,0,45.51322873,0,B
716,18-04-2016,ONGC,9446.270623,0,0,S
717,21-04-2016,ONGC,0,44.35910131,0,B
718,10-05-2016,ONGC,9222.257162,0,0,S
719,26-05-2016,ONGC,0,42.68575405,0,B
720,28-06-2016,ONGC,9021.634118,0,0,S
721,29-06-2016,ONGC,0,42.00993768,0,B
722,01-08-2016,ONGC,9191.774365,0,0,S
723,08-08-2016,ONGC,0,40.65357968,0,B
724,09-11-2016,ONGC,10000,0,972.4011551,S
725,22-11-2016,ONGC,0,35.98416697,972.4011551,B
726,15-12-2016,ONGC,7428.93127,0,972.4011551,S
727,04-01-2016,OFSS,10000,0,0,S
728,02-02-2016,OFSS,0,2.666666667,0,B
729,04-02-2016,OFSS,9634.666667,0,0,S
730,05-02-2016,OFSS,0,2.6313801,0,B
731,08-02-2016,OFSS,9505.202766,0,0,S
732,18-03-2016,OFSS,0,2.754492514,0,B
733,10-05-2016,OFSS,9548.861472,0,0,S
734,23-06-2016,OFSS,0,2.760225317,0,B
735,24-06-2016,OFSS,9372.345063,0,0,S
736,04-07-2016,OFSS,0,2.696728499,0,B
737,29-08-2016,OFSS,9618.017029,0,0,S
738,12-12-2016,OFSS,0,3.066920817,0,B
739,04-01-2016,PAGEIND,0,0.737569193,0,B
740,07-01-2016,PAGEIND,9731.119151,0,0,S
741,11-03-2016,PAGEIND,0,0.856085084,0,B
742,11-07-2016,PAGEIND,10000,0,1471.112084,S
743,29-07-2016,PAGEIND,0,0.697243101,1471.112084,B
744,10-11-2016,PAGEIND,10000,0,1913.512831,S
745,19-12-2016,PAGEIND,0,0.715299907,1913.512831,B
746,20-12-2016,PAGEIND,9579.403654,0,1913.512831,S
747,04-01-2016,PETRONET,10000,0,0,S
748,05-01-2016,PETRONET,0,38.49114704,0,B
749,14-01-2016,PETRONET,9876.828329,0,0,S
750,05-02-2016,PETRONET,0,37.42640519,0,B
751,11-02-2016,PETRONET,9206.895677,0,0,S
752,11-03-2016,PETRONET,0,36.71011035,0,B
753,05-04-2016,PETRONET,8955.431421,0,0,S
754,12-04-2016,PETRONET,0,34.64383528,0,B
755,24-05-2016,PETRONET,8806.462929,0,0,S
756,30-05-2016,PETRONET,0,31.62672986,0,B
757,04-11-2016,PETRONET,10000,0,1398.273441,S
758,25-11-2016,PETRONET,0,26.87810778,1398.273441,B
759,21-12-2016,PETRONET,9669.399274,0,1398.273441,S
760,04-01-2016,PIDILITIND,0,17.93400287,0,B
761,08-01-2016,PIDILITIND,9991.929699,0,0,S
762,29-01-2016,PIDILITIND,0,17.64579196,0,B
763,28-03-2016,PIDILITIND,10000,0,193.9740167,S
764,11-04-2016,PIDILITIND,0,16.56177542,193.9740167,B
765,04-05-2016,PIDILITIND,9726.730706,0,193.9740167,S
766,13-05-2016,PIDILITIND,0,16.0229482,193.9740167,B
767,10-08-2016,PIDILITIND,10000,0,1525.402985,S
768,09-09-2016,PIDILITIND,0,14.0637086,1525.402985,B
769,12-09-2016,PIDILITIND,9883.271219,0,1525.402985,S
770,14-09-2016,PIDILITIND,0,13.94170013,1525.402985,B
771,26-09-2016,PIDILITIND,9684.601992,0,1525.402985,S
772,04-10-2016,PIDILITIND,0,13.09791992,1525.402985,B
773,27-10-2016,PIDILITIND,9286.425226,0,1525.402985,S
774,28-10-2016,PIDILITIND,0,12.91934506,1525.402985,B
775,02-11-2016,PIDILITIND,9095.864887,0,1525.402985,S
776,04-01-2016,PEL,10000,0,0,S
777,29-01-2016,PEL,0,10.06491873,0,B
778,17-02-2016,PEL,9184.238337,0,0,S
779,15-03-2016,PEL,0,9.787125253,0,B
780,10-10-2016,PEL,10000,0,8094.437167,S
781,05-12-2016,PEL,0,5.996102533,8094.437167,B
782,21-12-2016,PEL,9305.051716,0,8094.437167,S
783,04-01-2016,PFC,10000,0,0,S
784,06-01-2016,PFC,0,49.82561036,0,B
785,07-01-2016,PFC,9387.144993,0,0,S
786,08-02-2016,PFC,0,51.99194125,0,B
787,10-02-2016,PFC,8217.326314,0,0,S
788,04-03-2016,PFC,0,48.89810363,0,B
789,10-05-2016,PFC,8285.783659,0,0,S
790,18-05-2016,PFC,0,47.36086687,0,B
791,19-05-2016,PFC,8013.458675,0,0,S
792,30-06-2016,PFC,0,47.30495086,0,B
793,26-08-2016,PFC,5475.548062,0,0,S
794,23-11-2016,PFC,0,43.13153258,0,B
795,22-12-2016,PFC,5380.65869,0,0,S
796,04-01-2016,POWERGRID,10000,0,0,S
797,11-01-2016,POWERGRID,0,69.80802792,0,B
798,18-01-2016,POWERGRID,9643.979058,0,0,S
799,29-01-2016,POWERGRID,0,65.22813025,0,B
800,12-02-2016,POWERGRID,9024.31182,0,0,S
801,15-03-2016,POWERGRID,0,64.94646866,0,B
802,18-03-2016,POWERGRID,8887.924236,0,0,S
803,28-03-2016,POWERGRID,0,63.89593268,0,B
804,16-09-2016,POWERGRID,10000,0,1248.878949,S
805,05-10-2016,POWERGRID,0,55.12679162,1248.878949,B
806,07-10-2016,POWERGRID,9754.685777,0,1248.878949,S
807,10-11-2016,POWERGRID,0,51.76272633,1248.878949,B
808,15-12-2016,POWERGRID,9490.695873,0,1248.878949,S
809,04-01-2016,PGHH,10000,0,0,S
810,06-01-2016,PGHH,0,1.773002491,0,B
811,14-01-2016,PGHH,9903.637315,0,0,S
812,08-02-2016,PGHH,0,1.690285675,0,B
813,25-05-2016,PGHH,10000,0,706.692039,S
814,05-07-2016,PGHH,0,1.585137748,706.692039,B
815,06-09-2016,PGHH,10000,0,1169.314491,S
816,15-09-2016,PGHH,0,1.492347986,1169.314491,B
817,15-11-2016,PGHH,10000,0,1210.35406,S
818,13-12-2016,PGHH,0,1.470447678,1210.35406,B
819,23-12-2016,PGHH,9737.010433,0,1210.35406,S
820,27-12-2016,PGHH,0,1.405609792,1210.35406,B
821,04-01-2016,PNB,10000,0,0,S
822,11-03-2016,PNB,0,122.1747098,0,B
823,05-05-2016,PNB,9951.130116,0,0,S
824,09-06-2016,PNB,0,120.9128811,0,B
825,03-11-2016,PNB,10000,0,6099.550121,S
826,10-11-2016,PNB,0,62.77463905,6099.550121,B
827,23-11-2016,PNB,8631.512869,0,6099.550121,S
828,04-01-2016,RELIANCE,10000,0,0,S
829,06-01-2016,RELIANCE,0,9.688044953,0,B
830,21-01-2016,RELIANCE,9534.973842,0,0,S
831,02-03-2016,RELIANCE,0,9.520692803,0,B
832,27-04-2016,RELIANCE,9705.394243,0,0,S
833,14-06-2016,RELIANCE,0,9.941504987,0,B
834,27-06-2016,RELIANCE,9500.599241,0,0,S
835,04-07-2016,RELIANCE,0,9.628660424,0,B
836,24-10-2016,RELIANCE,10000,0,238.1546292,S
837,09-12-2016,RELIANCE,0,9.718645221,238.1546292,B
838,04-01-2016,SHREECEM,10000,0,0,S
839,06-01-2016,SHREECEM,0,0.873183233,0,B
840,07-01-2016,SHREECEM,9586.635057,0,0,S
841,04-02-2016,SHREECEM,0,0.909556548,0,B
842,17-02-2016,SHREECEM,9163.191007,0,0,S
843,18-02-2016,SHREECEM,0,0.841122729,0,B
844,29-02-2016,SHREECEM,8414.339441,0,0,S
845,02-03-2016,SHREECEM,0,0.778078872,0,B
846,19-09-2016,SHREECEM,10000,0,2998.819059,S
847,03-10-2016,SHREECEM,0,0.558880897,2998.819059,B
848,26-10-2016,SHREECEM,9415.214974,0,2998.819059,S
849,04-01-2016,SRTRANSFIN,10000,0,0,S
850,05-01-2016,SRTRANSFIN,0,11.56203029,0,B
851,07-01-2016,SRTRANSFIN,9498.785987,0,0,S
852,03-02-2016,SRTRANSFIN,0,11.81220666,0,B
853,31-08-2016,SRTRANSFIN,10000,0,4612.290251,S
854,06-10-2016,SRTRANSFIN,0,8.289124668,4612.290251,B
855,13-10-2016,SRTRANSFIN,9543.269231,0,4612.290251,S
856,04-01-2016,SIEMENS,10000,0,0,S
857,06-01-2016,SIEMENS,0,8.296689621,0,B
858,07-01-2016,SIEMENS,9392.267485,0,0,S
859,03-03-2016,SIEMENS,0,8.950557474,0,B
860,16-03-2016,SIEMENS,8991.730038,0,0,S
861,18-03-2016,SIEMENS,0,8.54361731,0,B
862,23-05-2016,SIEMENS,9635.918784,0,0,S
863,26-05-2016,SIEMENS,0,8.12369328,0,B
864,04-08-2016,SIEMENS,10000,0,200.9216511,S
865,09-08-2016,SIEMENS,0,7.547454621,200.9216511,B
866,17-08-2016,SIEMENS,9747.537643,0,200.9216511,S
867,12-12-2016,SIEMENS,0,8.583601306,200.9216511,B
868,20-12-2016,SIEMENS,9360.846404,0,200.9216511,S
869,04-01-2016,SBIN,10000,0,0,S
870,03-03-2016,SBIN,0,54.71956224,0,B
871,04-05-2016,SBIN,9846.785226,0,0,S
872,30-05-2016,SBIN,0,49.51865841,0,B
873,29-09-2016,SBIN,10000,0,2243.488293,S
874,03-10-2016,SBIN,0,39.16960439,2243.488293,B
875,03-11-2016,SBIN,9622.013318,0,2243.488293,S
876,10-11-2016,SBIN,0,34.20552193,2243.488293,B
877,28-11-2016,SBIN,8672.810084,0,2243.488293,S
878,12-12-2016,SBIN,0,32.89516436,2243.488293,B
879,21-12-2016,SBIN,8399.78022,0,2243.488293,S
880,04-01-2016,SUNPHARMA,10000,0,0,S
881,25-01-2016,SUNPHARMA,0,12.38773614,0,B
882,16-03-2016,SUNPHARMA,10000,0,353.05048,S
883,30-06-2016,SUNPHARMA,0,13.10444241,353.05048,B
884,17-08-2016,SUNPHARMA,10000,0,640.0377687,S
885,01-12-2016,SUNPHARMA,0,13.86001386,640.0377687,B
886,07-12-2016,SUNPHARMA,9203.049203,0,640.0377687,S
887,04-01-2016,TCS,10000,0,0,S
888,08-01-2016,TCS,0,4.170837504,0,B
889,11-01-2016,TCS,9852.977978,0,0,S
890,29-01-2016,TCS,0,4.120343737,0,B
891,11-02-2016,TCS,9056.309516,0,0,S
892,04-03-2016,TCS,0,3.841407188,0,B
893,28-06-2016,TCS,9465.035241,0,0,S
894,26-07-2016,TCS,0,3.707997822,0,B
895,24-08-2016,TCS,9537.155799,0,0,S
896,16-12-2016,TCS,0,4.178106937,0,B
897,04-01-2016,TATAMTRDVR,10000,0,0,S
898,08-03-2016,TATAMTRDVR,0,40.0080016,0,B
899,11-05-2016,TATAMTRDVR,10000,0,956.1912382,S
900,31-05-2016,TATAMTRDVR,0,31.79650238,956.1912382,B
901,29-06-2016,TATAMTRDVR,9151.033386,0,956.1912382,S
902,13-07-2016,TATAMTRDVR,0,29.88092534,956.1912382,B
903,28-09-2016,TATAMTRDVR,10000,0,1148.574873,S
904,05-10-2016,TATAMTRDVR,0,27.82415136,1148.574873,B
905,27-10-2016,TATAMTRDVR,9426.822482,0,1148.574873,S
906,04-01-2016,TATAMOTORS,10000,0,0,S
907,04-03-2016,TATAMOTORS,0,29.11208151,0,B
908,12-05-2016,TATAMOTORS,10000,0,1267.83115,S
909,27-05-2016,TATAMOTORS,0,24.75860361,1267.83115,B
910,29-09-2016,TATAMOTORS,10000,0,4298.284232,S
911,05-10-2016,TATAMOTORS,0,17.86831055,4298.284232,B
912,26-10-2016,TATAMOTORS,9471.098008,0,4298.284232,S
913,30-12-2016,TATAMOTORS,0,20.06588561,4298.284232,B
914,04-01-2016,TATASTEEL,10000,0,0,S
915,05-01-2016,TATASTEEL,0,36.45643456,0,B
916,07-01-2016,TATASTEEL,9110.462997,0,0,S
917,28-01-2016,TATASTEEL,0,35.83974428,0,B
918,02-02-2016,TATASTEEL,8295.108814,0,0,S
919,18-02-2016,TATASTEEL,0,33.06800404,0,B
920,13-05-2016,TATASTEEL,10000,0,669.3915046,S
921,02-06-2016,TATASTEEL,0,29.35564362,669.3915046,B
922,16-06-2016,TATASTEEL,9702.040217,0,669.3915046,S
923,21-06-2016,TATASTEEL,0,29.04367675,669.3915046,B
924,24-06-2016,TATASTEEL,9080.505535,0,669.3915046,S
925,12-07-2016,TATASTEEL,0,26.52791567,669.3915046,B
926,16-09-2016,TATASTEEL,9519.542539,0,669.3915046,S
927,03-10-2016,TATASTEEL,0,24.86494068,669.3915046,B
928,17-11-2016,TATASTEEL,9765.705452,0,669.3915046,S
929,30-11-2016,TATASTEEL,0,23.52898555,669.3915046,B
930,22-12-2016,TATASTEEL,9228.068132,0,669.3915046,S
931,04-01-2016,TECHM,10000,0,0,S
932,05-01-2016,TECHM,0,19.16075877,0,B
933,07-01-2016,TECHM,9787.315578,0,0,S
934,10-03-2016,TECHM,0,20.99606474,0,B
935,07-04-2016,TECHM,9331.700973,0,0,S
936,13-04-2016,TECHM,0,19.79571696,0,B
937,27-06-2016,TECHM,9989.908562,0,0,S
938,07-11-2016,TECHM,0,22.45680243,0,B
939,04-01-2016,TITAN,10000,0,0,S
940,25-01-2016,TITAN,0,28.21272394,0,B
941,17-02-2016,TITAN,9221.328819,0,0,S
942,22-03-2016,TITAN,0,25.71480429,0,B
943,29-03-2016,TITAN,8479.456715,0,0,S
944,05-04-2016,TITAN,0,24.53546503,0,B
945,08-04-2016,TITAN,8240.235931,0,0,S
946,11-04-2016,TITAN,0,23.91593653,0,B
947,31-05-2016,TITAN,8621.695119,0,0,S
948,14-06-2016,TITAN,0,23.48915711,0,B
949,12-08-2016,TITAN,9441.466702,0,0,S
950,31-08-2016,TITAN,0,22.56025496,0,B
951,19-09-2016,TITAN,9088.398712,0,0,S
952,04-01-2016,UPL,10000,0,0,S
953,06-01-2016,UPL,0,22.55554302,0,B
954,07-01-2016,UPL,9414.683659,0,0,S
955,29-01-2016,UPL,0,21.53650614,0,B
956,09-02-2016,UPL,8405.698346,0,0,S
957,03-03-2016,UPL,0,19.78975479,0,B
958,17-06-2016,UPL,10000,0,1223.759428,S
959,22-07-2016,UPL,0,17.1203561,1223.759428,B
960,04-11-2016,UPL,10000,0,2736.342889,S
961,06-12-2016,UPL,0,14.86878299,2736.342889,B
962,20-12-2016,UPL,9431.269051,0,2736.342889,S
963,04-01-2016,ULTRACEMCO,10000,0,0,S
964,25-01-2016,ULTRACEMCO,0,3.635768692,0,B
965,06-05-2016,ULTRACEMCO,10000,0,1270.51937,S
966,12-05-2016,ULTRACEMCO,0,3.098277358,1270.51937,B
967,13-05-2016,ULTRACEMCO,9764.685835,0,1270.51937,S
968,17-05-2016,ULTRACEMCO,0,3.001978583,1270.51937,B
969,20-05-2016,ULTRACEMCO,9408.200878,0,1270.51937,S
970,26-05-2016,ULTRACEMCO,0,2.927574838,1270.51937,B
971,30-09-2016,ULTRACEMCO,10000,0,2546.220237,S
972,04-10-2016,ULTRACEMCO,0,2.529596276,2546.220237,B
973,02-11-2016,ULTRACEMCO,9855.560053,0,2546.220237,S
974,04-01-2016,UBL,10000,0,0,S
975,05-01-2016,UBL,0,10.52520787,0,B
976,07-01-2016,UBL,9733.18598,0,0,S
977,21-03-2016,UBL,0,11.98446836,0,B
978,11-04-2016,UBL,9374.251153,0,0,S
979,15-06-2016,UBL,0,12.30055262,0,B
980,24-06-2016,UBL,8839.792142,0,0,S
981,01-07-2016,UBL,0,11.65661257,0,B
982,27-10-2016,UBL,10000,0,157.5721925,S
983,04-01-2016,MCDOWELL-N,10000,0,0,S
984,25-02-2016,MCDOWELL-N,0,3.7515006,0,B
985,08-03-2016,MCDOWELL-N,9148.596939,0,0,S
986,18-03-2016,MCDOWELL-N,0,3.531867714,0,B
987,05-04-2016,MCDOWELL-N,8648.307877,0,0,S
988,05-05-2016,MCDOWELL-N,0,3.331718338,0,B
989,24-05-2016,MCDOWELL-N,8210.853259,0,0,S
990,01-07-2016,MCDOWELL-N,0,3.196563665,0,B
991,19-07-2016,MCDOWELL-N,7747.990841,0,0,S
992,06-09-2016,MCDOWELL-N,0,3.265956052,0,B
993,23-09-2016,MCDOWELL-N,7485.73457,0,0,S
994,30-09-2016,MCDOWELL-N,0,3.035023848,0,B
995,26-10-2016,MCDOWELL-N,7066.597776,0,0,S
996,04-01-2016,VEDL,10000,0,0,S
997,05-01-2016,VEDL,0,108.2251082,0,B
998,06-01-2016,VEDL,9621.212121,0,0,S
999,17-02-2016,VEDL,0,129.3173672,0,B
1000,19-05-2016,VEDL,10000,0,2278.684018,S
1001,27-05-2016,VEDL,0,97.27626459,2278.684018,B
1002,15-09-2016,VEDL,10000,0,8387.633434,S
1003,28-09-2016,VEDL,0,57.20823799,8387.633434,B
1004,23-12-2016,VEDL,10000,0,10781.79819,S
1005,04-01-2016,IDEA,10000,0,0,S
1006,30-03-2016,IDEA,0,91.57509158,0,B
1007,11-05-2016,IDEA,10000,0,146.5201465,S
1008,01-06-2016,IDEA,0,84.92569002,146.5201465,B
1009,03-06-2016,IDEA,8955.414013,0,146.5201465,S
1010,14-07-2016,IDEA,0,83.22875477,146.5201465,B
1011,01-08-2016,IDEA,8647.46762,0,146.5201465,S
1012,29-11-2016,IDEA,0,109.1163107,146.5201465,B
1013,05-12-2016,IDEA,7927.29997,0,146.5201465,S
1014,06-12-2016,IDEA,0,106.5497308,146.5201465,B
1015,22-12-2016,IDEA,7618.30575,0,146.5201465,S
1016,04-01-2016,WIPRO,0,17.93078716,0,B
1017,06-01-2016,WIPRO,9953.379953,0,0,S
1018,29-01-2016,WIPRO,0,17.68546545,0,B
1019,09-02-2016,WIPRO,9483.830846,0,0,S
1020,14-03-2016,WIPRO,0,17.53504825,0,B
1021,15-03-2016,WIPRO,9349.687727,0,0,S
1022,18-03-2016,WIPRO,0,16.96088476,0,B
1023,29-04-2016,WIPRO,9402.266469,0,0,S
1024,01-06-2016,WIPRO,0,16.95629661,0,B
1025,02-06-2016,WIPRO,9163.182687,0,0,S
1026,16-06-2016,WIPRO,0,16.66336186,0,B
1027,20-07-2016,WIPRO,8979.052539,0,0,S
1028,20-10-2016,WIPRO,0,18.12485373,0,B
1029,26-10-2016,WIPRO,8546.774777,0,0,S
1030,30-11-2016,WIPRO,0,18.37028431,0,B
1031,12-12-2016,WIPRO,8331.842451,0,0,S
1032,13-12-2016,WIPRO,0,17.96623709,0,B
1033,04-01-2016,ZEEL,10000,0,0,S
1034,01-02-2016,ZEEL,0,24.00960384,0,B
1035,02-02-2016,ZEEL,9643.457383,0,0,S
1036,05-02-2016,ZEEL,0,23.57813541,0,B
1037,08-02-2016,ZEEL,9492.557316,0,0,S
1038,04-03-2016,ZEEL,0,23.96202781,0,B
1039,28-03-2016,ZEEL,9288.88008,0,0,S
1040,11-04-2016,ZEEL,0,23.53700768,0,B
1041,27-06-2016,ZEEL,10000,0,351.5759766,S
1042,01-07-2016,ZEEL,0,22.10921954,351.5759766,B
1043,18-10-2016,ZEEL,10000,0,1717.925744,S
