,2015,2016,2017,2018,2019
0,1.3843978357887725,0.9092795676103423,1.4955714067392567,1.165050756685371,1.0152421893849386
1,0.9335840444684819,1.1543371431621818,1.094514290637918,0.8429748899044596,0.7356706992443705
2,0.8239194805368997,1.1473436436465931,1.1055448375791037,0.9479516927091362,0.8247243249187869
3,1.190537292363172,1.2291536641089131,2.047080856962703,0.9086666661417369,1.5496977051892433
4,,,1.1843387665973315,1.0405937055076677,1.0931934929010876
5,1.7479795375832177,1.2929578230303038,1.2283218736468189,0.9640874484936227,0.7262606703907246
6,,,,1.1216665645579362,1.6734115176593305
7,1.443606913847771,0.7061839923390684,1.193643377358073,1.0619918245654514,1.5708812746863106
8,,,,1.2353857268144424,1.506329835478263
9,,,,1.5738726494907975,3.3786703088133283
10,0.7576110112876143,0.8846092708634344,1.0401094120553624,1.0426970071154806,0.8536260404223316
11,1.1762541922226926,0.7439179350704799,1.1575339425550166,2.177664677208296,0.9592739211795284
12,1.2978563062500648,1.2315650327483965,2.9434318007036655,1.2115840508342235,0.9484715862434822
13,,,0.983704039805783,0.8747829777430495,1.0441999411334886
14,0.9231115450128963,0.8612771620233142,0.9621702875494017,0.8931565019921606,0.9704689475262179
15,,1.1929237981313126,0.9159313118828628,0.8906859279261973,0.8272802403857745
16,2.2005960558774884,1.1056605940556141,1.7182871992828204,0.8638623457353306,0.8060856875481582
17,,,,,1.6594120210434196
18,1.3139232099034777,1.2672244438763853,1.1089127880821128,0.8643444780746133,0.8211636634941515
19,0.9325167824540168,0.9307461547056293,1.1837972507744159,0.9963191908468103,1.0306389261570057
20,1.1958891030382646,0.9362436392741463,1.053078720529209,1.0107356078440506,0.818708867363614
21,0.9747334296667712,1.219164075666943,1.3206859375883697,0.8558869090015332,1.0723833538697751
22,0.7816822580516855,0.8049148924543442,1.011533234211621,0.858540265698911,0.7911663123687009
23,0.9951962882498365,1.0368996293644694,0.9367350809597911,0.8820886901280274,0.9781704959644819
24,,,,0.6820674072381528,1.298119947433471
25,1.0080206595949646,1.1977733709094052,1.1004839188895825,0.9423482594291271,0.6889935871194107
26,1.1082186605447564,0.7958012605440279,0.9704030195516219,0.8781083862212864,0.7785106458236972
27,0.6664969537161939,1.37129082970553,1.0945687592868736,0.8591214636670536,0.7669544402124581
28,,,,,1.3050066610540316
29,0.973480708928947,1.0033311091598642,1.7097644354262214,0.8608838239130073,0.7905395686937473
30,1.0607946373155708,0.759110371375281,1.3544997427065733,1.0683057102172728,0.8097753852826978
31,1.1908351236256123,0.9094994827129131,1.131789494652708,0.9589903493424001,0.6745916150305904
32,1.054677951360663,1.1187122677304095,1.1186206450764509,1.2004411650723843,1.1398394748431502
33,,,,0.8105444492467561,0.9329746039699219
34,1.1487713741529997,0.693748255171645,0.8937172735663649,1.5224620265948534,1.656247962843578
35,1.1671307071890114,0.9336721416455317,1.5330190660484269,1.1652983154692333,0.9107221689706715
36,1.1132745836700613,1.2634107890446884,1.3465738012286905,1.1069097921073616,1.1379961301667374
37,1.1689786486583416,0.9665460841845235,0.8956799469562448,1.0500474498564893,0.9376887270890248
38,2.0359091052760987,0.9866765345505408,4.801051364276459,0.5876913395440929,1.708622656920994
39,,,1.512420426221334,1.1890444272875456,1.0596533833423638
40,0.6996540131888689,1.3523922550632854,0.8387813030260067,0.9956425115390191,1.1020956672874567
41,0.8783912619767742,1.253728282371346,1.5314994849376897,0.8728336057344566,0.845644997715633
42,1.7161754296243283,0.9194022644085943,1.4329722616535834,1.0403532752365887,0.9028311380539125
43,,,0.9397469652973854,0.9802742733367396,0.9195993824148573
44,1.0214496729127935,0.982078610887274,1.0668510907000957,0.7493467002110095,1.1130171293994746
45,0.9971856673763072,0.7507738378083387,1.2079439598235686,0.8680310740908949,0.9378292961597507
46,0.9039531007378869,1.2328185827214644,2.0608515034575907,0.9895148594078237,0.7898562588260031
47,1.3235005002892535,1.3851968124505702,1.88581182654651,1.6016075452316256,1.269254939735485
48,1.1897302144512225,1.438636178480847,1.5827468448855493,1.1827979128657455,1.4161339772601103
49,1.0456985938635088,1.2291547593216479,1.2854195569638607,1.0962331743413851,1.0692218821970845
50,0.8875339649422325,1.4092758747668663,1.7004549600370513,0.8183135992283793,1.264848613198652
51,0.8137345815977629,1.7160995849600522,0.9645860345165339,0.924589505424864,0.8528920795469342
52,1.3538756302850914,1.2790161035769496,1.1659235811553068,0.9964934421658114,1.5429440807380637
53,,,,1.465520292956125,0.8146365488635403
54,0.8113793993641186,0.8833508827392907,0.9519711965351697,0.8764712082382987,0.7730680168635599
55,0.5779309828474981,0.8679217669442274,1.0219183126529099,0.8422435092854664,0.7270719878317843
56,0.7002816001738562,0.8757587620393775,0.9580456278342481,0.9401384451858797,0.8180408032527888
57,0.9476612122429572,0.8671822082408549,1.5921982617411785,1.3127287524350417,1.2764072190961415
58,0.7021275446582713,0.9600697443054661,1.1054310007748742,0.8673757482105061,1.0419736593210316
59,0.8731571459392522,1.2098118267799818,0.9158709188088663,1.1712268887436985,1.5154501136270686
60,,,,0.7490328105013992,0.8945497653519214
61,1.510518670778434,1.0219591294292334,1.32222874770138,0.8753407168812151,1.1431536071004922
62,1.1148444105459865,0.8859511724809102,1.2387598363609982,0.8979622078781514,0.7975427552200474
63,0.8092637008930031,0.742973081894551,1.1419577918016024,0.9679260251060363,0.7975477726981539
64,1.0633720805334828,1.2639973392144084,1.0417541055788317,0.8646079256232118,1.1672828740821808
65,0.9235889912915322,0.8678464478778235,1.4009524377778901,0.730211179572968,1.1627060924454713
66,0.8930110333939546,0.6248830604969512,1.2012712349099601,0.9326079698343802,1.0751589342237506
67,0.8384058360906088,1.6039933690255381,1.272513658281267,0.8557627842366512,1.0857928411547693
68,0.7864529067642334,1.6332710956051675,1.511123960192197,0.8755565042154483,0.8879695114350727
69,1.3392598206125703,0.9182364122565387,1.399346493839033,1.3782184093553067,0.6362843939901
70,2.0553434275501234,1.3164975033025752,1.0227048426116239,0.6832631851946035,1.1451209818315777
71,0.9764596756394194,0.8735069925965043,1.028674887715954,1.104570113717981,0.786356952922053
72,0.9098825356503121,1.4027473521439144,1.5426044729615465,0.9281569643558192,1.105295862136104
73,0.8155158792774694,0.9810565079367581,2.481197940945019,0.7969120097761128,1.218548690464087
74,0.8053280793736634,0.9955854087671445,4.857532633034225,0.7574373990989052,0.7955252784741284
75,1.0153476365132432,1.0948790227695486,0.9954248303570332,0.933412053753886,0.8477831196466464
76,0.725500072767975,0.9684148287491169,1.8314140123923113,0.9888762747224508,0.9017025396684931
77,1.2829238793788786,1.0368165955503184,1.433445699451526,1.3573049075012695,1.082869845323491
78,0.8087728779436145,1.070963639244863,0.9321231244209437,0.8522840997640126,1.101822790965051
79,0.8087163518466414,1.2221748247631234,1.1976566297426021,0.8795283939517398,0.8653922209528442
80,0.8558150808237742,1.4608072148224898,1.3979900881653076,0.9032378115029243,0.8863760499627364
81,0.7360778048019399,1.1272968966104768,0.8537402264543177,0.9000303106334818,1.1762044953390793
82,0.8719847181462497,0.9144343172345012,0.9825444029409299,0.8363375481989603,0.9487615552934286
83,1.5073109448512991,1.112705645763601,1.6670018871127221,0.8305570349046838,0.9663679849975263
84,0.8156365829353673,1.3912708735641588,0.7996454482274331,0.7616702977408137,1.0436819447738785
85,2.5635279931513066,1.3983831621966132,1.5365747237783627,0.7090501617733699,0.9265816688570501
86,0.7284496815663158,1.4905969472841272,1.8236399584681813,0.9743770345490826,1.2648714146393591
87,1.022195056646528,1.3575511816656103,1.183377096046896,0.888834922994762,0.9244667895065892
88,0.777131967017525,1.116900110733332,1.0109780969814428,0.8663528855307809,1.0699752754679805
89,1.2523254089029054,1.0807850197140374,1.3005632246880567,0.9768929937638613,1.0337537088225537
90,0.8090182304403466,1.192685726100153,0.826933354476619,0.9383690628035272,0.7281227743788162
91,,,1.3399769758256945,0.8644925793112739,1.0021023112048173
92,1.0665925350605352,1.279678054188924,1.6429837243188046,0.8304729452852428,1.0624034072129678
93,0.7851514881961176,0.9929577875168389,1.5809275485081964,0.8261324188042052,1.041095551929347
94,,,,,0.9172869112583607
95,0.8005039984060163,1.1830149495058673,1.4266718868534278,0.9217045510678372,0.8413342964592072
96,1.9031052765509682,1.4692920070010547,1.2315436123735666,0.9020401472764242,0.9030654653250061
97,0.7380396998533361,1.33166247560957,1.2989808238639518,0.9255183356690209,0.918908553837353
98,1.0240761176258395,1.4564636879965012,1.1214929952275234,0.8903785153221243,0.9025093160904835
99,0.9255346731762407,1.0210122737901683,0.9496954105395704,0.9868719911925729,0.9691779576539248
100,0.9772020040905766,1.400443822779222,1.1252742343156916,0.9919532572169556,1.1412493925066853
101,0.8394659858643818,0.8985439780385054,1.0519900993794742,0.9249340688547714,0.9601012745976231
102,,,0.8844138804055034,0.8911586478018978,0.9993348117969632
103,1.010332340456065,0.9298075354195909,1.1458511682086592,1.269011930064368,1.1008012217077345
104,0.8833447119365824,0.9726221542909849,1.1331659536060124,0.8756980253416179,1.0662920481540923
105,0.8055202115347462,1.3783203913755853,1.4675489811025595,0.7541686114030599,1.191460867936178
106,,,,1.2086092482599642,1.4882784427826556
107,,1.0921938376167522,1.4478071496719778,0.8790940033700682,0.9950053580059844
108,0.9725662521920436,0.9458803116312254,1.0345474600225182,1.1203611987699933,0.7694873826840147
109,0.9614743497614185,0.9017720072788455,0.9311575297444211,0.8186309378094001,0.9027297624617149
110,0.7787058125488776,1.1518230778660137,0.8014952052439717,0.842583780887333,0.8606963150012719
111,0.7319935308523386,1.2274103682546786,1.6817372547878118,0.9147430717733139,0.8326845050792232
112,0.9133061692950816,1.2432033614012528,2.3285681656051547,0.7352125385133351,1.1747174089556718
113,0.7016118335846441,1.2008564841800402,1.9223268040665875,0.9251887244519432,1.1415844709058316
114,1.0075184859229454,1.1114026775209305,1.0946492177115774,1.3083712862208319,0.9179204446532504
115,,,,1.0,0.8454245169701899
116,0.8288935472481102,1.591541820250017,2.0159867573123402,0.9258894058482761,1.1023266833734393
117,0.613513203328476,2.422652362660139,1.9412818434435146,0.917760608573004,0.9419700711348452
118,1.0726832737407541,1.377311613446903,1.9362430889822675,1.0885672461278892,0.7287211140681056
119,,0.8059898919689987,3.874146990593757,0.9926621153439552,0.7959987295973129
120,1.147575868686881,0.7049095573924863,1.0549176030525815,0.7492211340563643,0.5820866896615277
121,2.0653990740924995,1.2157416206459246,1.2847150464391492,0.9413815721788942,1.029043575522103
122,1.044333319435648,1.147671133425868,1.3947690555893166,1.145992466682826,0.9600517286401644
123,,,1.3688620967804912,0.7034785886341741,1.3675609908679733
124,0.9050832740422462,0.9976634236870752,0.9706296019920603,0.9341610989648845,1.1607722258973776
125,0.8836804263568766,0.7445055079119357,0.8797377852694643,0.8307347143251513,0.918781287503487
126,1.175527986461073,0.9305381186259396,1.1503097524317336,0.7441204901528178,0.9930541488848065
127,1.1092324639640196,0.8121498854620375,1.3053340423355193,1.2774194487126893,0.7336942081360411
128,0.8255450254579303,1.97430294473238,2.9564115110265816,0.8695246671188479,1.120296896069099
129,0.8143405984309638,1.122923299087653,1.2048611808053036,0.7950210824396272,0.9991876690470085
130,0.6584811088231881,1.099983373691429,1.2576376850977908,0.8595810137551034,1.0183333621985788
131,1.3659933069083645,0.9876874494393015,1.0498847273418668,0.7880271409446713,0.8180773907556464
132,,0.9281443187002488,1.9818567858199476,0.8342660092589359,0.9805585573375227
133,1.0407224163338602,1.3109532013067986,1.1180638422824407,0.7196646436604749,0.7437286590396557
134,,0.9775791508956212,0.899616888633385,0.9129714822764688,0.7558829721339418
135,,,1.1456699959841012,0.8506407402575186,0.9269193050124436
136,1.0554506435446387,2.547461614081295,2.114546651197722,0.9803028273177232,1.203540937738315
137,0.9671759449727304,1.0760369632993605,0.9432059926930617,1.0850176681082804,1.6206438643857037
138,0.6699690545909286,1.4668759585864788,1.133760515365332,1.167209467687092,0.671844332610832
139,1.2050376426053353,0.943753601198375,1.1208010429382282,0.8557573587071016,0.9421095392317356
140,0.7614028501648292,1.3549967481009606,1.5408621275907186,0.9400280039601648,0.9913524913200364
141,0.5296965165931643,1.0986511437613742,0.8630106194415075,0.9862219208014852,0.8637934160443012
142,,,,1.2460135735126339,1.4690079276591552
143,0.7440457130650381,1.519632027011698,1.519120046888726,0.7811142110877576,0.843146711093474
144,0.7867182577016627,1.4328546931815092,1.429313340214008,0.7831372803497265,0.9911964856178603
145,0.9858155566519906,1.0,0.6295872786342274,1.2545842793382274,0.7448380877375022
146,1.4222142693318434,0.8767504321588293,0.9272286814740175,0.6951217996157534,1.0348369939367714
147,1.1611157302665782,0.6532356061698962,2.38186552169908,0.7087751917039071,0.6291198025005147
148,0.868563694007654,1.0102750589819125,2.047268890942084,1.1558392512568567,0.874817957790924
149,,0.9236804538923742,3.0481669301363583,0.8863489007513825,0.9255105541733192
150,0.9304058301288171,0.894151736991514,1.4748146122775585,0.7055075476816218,0.6756172002770137
151,0.8524744645170746,0.8511706164167848,1.139355689349311,0.9116834508385114,0.8011015262994952
152,1.0263990277349118,0.8955365292696807,1.1874749076542517,0.9370439321954326,0.7217914741292956
153,1.4599568298588683,2.094206299360446,1.0930203311061644,0.8359743002806913,0.8590176076971786
154,0.7995161396371291,0.7606617750042326,1.0010069332299592,0.8086647510144702,1.2958852416506033
155,,,,0.8677675819720193,1.1977316278348702
156,1.6091109735138447,1.3417179539803281,1.232772277142138,1.0347844284644683,0.9870854439204669
157,3.251548823195853,0.9000052491584817,1.1963006764444437,0.5764597718220754,0.6913878172823819
158,,,1.0,0.7491749186955301,1.2049767597576844
159,1.2725177858451087,0.8975471825644876,1.6466457917342594,0.9056823297417379,0.9759448712834291
160,0.9601941927612261,1.0041304901543757,0.9157529417254696,1.439764770321613,1.2300883080177845
161,1.0267438926540393,0.9301686186064588,0.852064920272427,1.1055793477089222,0.8634126416603086
162,1.6497230455987628,1.072695565891421,0.7817186446968917,1.0369729880688443,1.574995525250276
163,,,1.0113304856285865,1.0077738508968166,0.9822201002305454
164,0.8879465665028905,1.0541467377433378,1.0880956574036091,1.262640172982848,0.952567541398245
165,0.9975727022212278,1.2193077651467723,1.3826688198899122,0.9982901897076665,0.8621644604085401
166,1.036050217168383,1.0305907307793918,1.9519412023677931,1.023440220532889,1.2131156049978153
167,1.401295668955472,1.034427213756257,0.8898367969476146,0.9126223887040606,0.965103963331216
168,0.7229103244816677,0.8482258898741191,9.031247482138173,1.0474325125011452,0.6917903548961274
169,0.8644167786501001,1.2364003732197557,1.4539547871808274,0.8482327292928565,1.0297083813932173
170,0.8263634838706277,1.0982350784614234,0.9714689577845447,0.6999197835668706,0.9628140785959816
171,0.7977393482112213,0.9842637764300887,1.3155038520784215,0.9203874880640946,0.8224565921975215
172,0.9156636315063788,0.777122329043105,1.4952481966019293,0.7977330748222667,1.0301975104687011
173,0.8106267522845777,1.6673976859887945,1.938088840361946,0.9900060611964189,0.8321518198629907
174,1.110766860072638,0.8622852671637818,1.508067248870822,0.8289677976597706,1.4710046483379267
175,1.0140243567483875,1.1564230420308643,1.3122233076317311,0.8828811883971083,0.7745075515122217
176,1.248306501133089,1.5338517072890403,1.5528376072115424,0.837342344381165,0.8364557180414475
177,0.8034368161278462,0.7656010925147962,0.9074598933157351,0.8190692956770319,0.7670188798564735
178,0.7554193384329252,1.1839341303003248,1.0443210063749075,0.8138090480265306,0.7791248837607189
179,0.9029716529738544,1.043347211011988,1.0970978952647177,0.9157643206808087,0.936741147300919
180,0.737424367784543,1.1670189900366077,1.079994191130317,0.7369170274704268,0.9727181179653992
181,0.9401844517739696,1.0130486377838737,9.971879476993815,1.0532918430911207,0.8961688474152959
182,0.9011121898446819,0.7834892980621744,0.9645111279478243,0.8821896391792174,0.9830409470941333
183,,,,0.9605504369627729,2.017877070271957
184,1.0922020339849523,1.2225487847848013,1.4270807602327729,1.2091028089016995,1.073756178203762
185,,,0.9935868753946796,0.9815685846312084,1.3695011627534535
186,0.9247427365032036,0.8147355544027054,1.3557042243850268,0.7829595527328026,0.6226536875242111
187,1.0432458705178473,1.0585178219059481,2.251417585023017,1.0146538949284531,0.9603659456200846
188,1.0322066080866017,1.096288945000549,1.1425987913298565,1.0420253460070859,0.7746054254123664
189,0.8032950178456667,1.69987725451199,1.044256694639234,1.0159002914488653,0.8482887611523968
190,1.4656410007457406,1.316444570064766,1.4325094543174406,0.7046882914796678,0.9242287734675839
191,0.9506545412131148,1.0630681603672754,1.0329687287161662,0.8977657708605172,0.8005320247622639
192,0.9092758597706633,0.8205674982436811,1.1805542417415096,1.0290705027904208,0.7945415421929665
193,0.7162398220569371,1.6998136966891317,3.7957234714752883,0.7771693691107856,0.7635286080712176
194,1.876265080409012,0.9936039026479542,1.000135221784513,0.772027574239416,0.9453792791260655
195,0.8645180132770137,1.5678870154659703,1.0601868575553464,0.7726293701943728,0.8924111078081155
196,,,,0.7023083736690054,1.030089557039728
197,0.7295857345872888,1.0439011839292056,1.1766303177436943,0.6215864657386926,0.8204394047013699
198,1.3152770251414718,1.7392536795361628,1.1921430470174323,0.9124741749323703,1.0105860644931763
199,1.165327893471157,0.9241578675204424,1.5455346619081238,1.3683860980807292,1.0538657760864991
200,1.0259149530048357,1.2278829067871861,1.1183261476318105,0.9197733829986243,0.8758076144142808
201,1.475681609492192,1.0881475863949124,1.8170247659177778,1.1488484719200438,1.2031068103891747
202,,,0.8243105902945931,0.7693353805533821,0.7735366833137046
203,1.0294055914678233,0.8440998441134199,1.2916556596751427,1.0982468502754528,1.125166241188167
204,0.6678070576087809,0.8351985055659065,1.0049464255668377,1.0325493363171159,1.2558886359990662
205,,,1.0911749139548652,0.9951456426432845,1.3630103676553766
206,,0.9463169484834062,1.2155635372167737,0.7767945245128893,1.1285696772515084
207,,,,0.849530597465435,1.5044249328653476
208,1.3547258267477966,0.9793491965063713,0.9425413818283869,0.9860216622407121,0.9786125817650554
209,0.7620728860073445,0.8468910151254674,0.8412319416701726,1.0072454974403886,0.9720295019352422
210,0.9838318534790579,1.1662141213532524,0.6281949657925215,1.2579686819430131,1.0547503779957494
211,0.8175648101701859,1.4486313871185785,0.888217171271332,0.9441077740737333,0.8968650960806703
212,0.7484464047555422,0.9466742674804475,2.8637448942351216,0.7151819739149036,0.6650681449757818
213,0.9487376761302182,0.9094234735112778,0.73723386612397,0.916011256792581,0.7929884999987121
214,0.8329133386426721,1.0313593297077803,2.283430951813593,0.8738182872452787,0.9903594234171185
215,0.5915036213576361,0.7926266144434337,0.9502826697231719,1.171460399796881,0.46371922088378054
216,,,,1.1024800077210162,0.8440749265005647
217,0.6719348190450203,1.031747708612423,1.1325775931465392,1.1054386131953706,0.9320566170622838
218,1.8554109880186032,0.9576225409074115,1.2084360360656923,0.8210559602003273,0.8933030572305987
219,1.176166538113788,1.1876471600672147,2.058667039142551,0.6556866351687756,0.7390660959357265
220,0.7241705747876799,1.6076801620615975,1.195008819508647,0.7813000400594287,0.7434613221728319
221,,1.0,1.6414484710149002,0.6472596031652558,1.2352750189027408
222,1.1659706683779263,0.9301449117677788,1.6334937890894008,1.1721699685315354,0.875651362525654
223,0.5071055952221425,1.3073308441270142,8.035294648633576,2.1113505337433702,0.5227479642562182
224,0.884415092571478,1.1965670048709414,1.9582183999761984,0.6784042276233749,1.1545846376132927
225,1.2915086629440768,1.2261195168391363,11.066310292502763,1.50300061142552,0.938310086767975
226,,,,,1.4785677486492952
227,0.7055314922029603,1.4078773232929822,1.1963474888327645,0.6722345485571343,0.8686596215264275
228,,,0.9642440476745064,0.9417791288030795,0.7301483178902434
229,0.9896047774261203,0.9817488563879115,1.1068836448764918,0.9312116190098685,0.8221622171592345
230,1.0073977293697096,1.5236503793876193,1.1667446231426215,0.6811895394774229,1.0200149582645186
231,0.6843466822915545,0.9867055914319777,0.8610781668907409,0.9390912136136282,0.8312918983358122
232,,,,0.8008910435041655,0.9591394414292855
233,0.9684406337032752,1.6370559430882228,1.6146183235025626,0.8897920455694743,1.3766968374916881
234,0.915245493306052,1.152979341101967,1.3529141349419074,1.0879142264302768,0.849398978599844
235,,2.3272384886302424,1.2179373605582318,1.16511634875442,0.9314553835045276
236,0.8950134609332095,0.8098975585090241,1.3755107921296057,0.7469905623029685,1.3122083428175657
237,0.9404163565524646,0.9090480257889494,1.086409456077956,1.2229182108119752,1.127758093261329
238,1.053080709537598,1.1358406415812323,1.2863288256108238,0.7273052654631073,1.6223524363753938
239,2.5294403480912773,0.6200667251585636,1.282430573631905,0.8577360768444479,1.2601826519586647
240,1.056238708901377,0.7295977523075016,1.3436088589056703,1.0185074460123218,1.0634156844539036
241,0.7383488628421246,1.1515415917143794,1.1835147131524981,1.1778068570826574,1.1904940414745808
242,0.823046203008684,1.145532598323713,0.9197170800701826,0.9238611652099591,1.080770303737338
243,0.7774626912307034,1.7819636958139216,1.3436949195197523,0.8647353584412523,1.4052736295293127
244,0.8398832478060632,1.5008299205724094,1.1905305593430786,0.7662171772558038,1.0581822520431372
245,1.0455828835473022,1.2335625908708343,1.3250310973843817,1.086865328182654,0.837004265958236
246,0.7264271947439642,1.183808544171475,1.0752751022895737,0.8083229334833746,0.9250880446284226
247,0.946657054369852,0.9546764973295329,1.9076640837443295,0.892479230666498,0.9832762083943826
248,0.8923499331318299,0.7728378435138633,0.8841058320714598,0.6504968294145469,0.828246744532654
249,0.836413534590545,1.2313199214794313,1.1765052784306376,1.193198162317098,1.0008210611544182
250,1.0665735271580947,0.9362151415621721,0.9354150434315888,0.8661293622108076,1.0702541977740714
